检测次数,购买前余额,购买后余额,单价,动作,时间
426,17324499,17307821,538.0,价格过高,2025-10-19 02:36:49
427,17307821,17295483,398.0,购买成功(200x6),2025-10-19 02:36:56
428,16968683,16953865,478.0,价格过高,2025-10-19 02:37:00
429,16953865,16937187,538.0,价格过高,2025-10-19 02:37:05
430,16937187,16924849,398.0,购买成功(200x6),2025-10-19 02:37:11
431,16656049,16641231,478.0,价格过高,2025-10-19 02:37:16
432,16641231,16624863,528.0,价格过高,2025-10-19 02:37:20
433,16624863,16610045,478.0,价格过高,2025-10-19 02:37:25
434,16610045,16593057,548.0,价格过高,2025-10-19 02:37:29
435,16593057,16576069,548.0,价格过高,2025-10-19 02:37:34
436,16576069,16561251,478.0,价格过高,2025-10-19 02:37:38
437,16561251,16544263,548.0,价格过高,2025-10-19 02:37:44
438,16544263,16529445,478.0,价格过高,2025-10-19 02:37:49
439,16529445,16513077,528.0,价格过高,2025-10-19 02:37:53
440,16513077,16496399,538.0,价格过高,2025-10-19 02:37:58
441,16496399,16481581,478.0,价格过高,2025-10-19 02:38:02
442,16481581,16466453,488.0,价格过高,2025-10-19 02:38:07
443,16466453,16451325,488.0,价格过高,2025-10-19 02:38:11
444,16451325,16434337,548.0,价格过高,2025-10-19 02:38:16
445,16434337,16417659,538.0,价格过高,2025-10-19 02:38:20
446,16417659,16402531,488.0,价格过高,2025-10-19 02:38:25
447,16402531,16385853,538.0,价格过高,2025-10-19 02:38:30
448,16385853,16368865,548.0,价格过高,2025-10-19 02:38:34
449,16368865,16353737,488.0,价格过高,2025-10-19 02:38:39
450,16353737,16336749,548.0,价格过高,2025-10-19 02:38:43
451,16336749,16319761,548.0,价格过高,2025-10-19 02:38:48
452,16319761,16304943,478.0,价格过高,2025-10-19 02:38:52
453,16304943,16287955,548.0,价格过高,2025-10-19 02:38:57
454,16287955,16274687,428.0,购买成功(200x6),2025-10-19 02:39:03
455,16059487,16042809,538.0,价格过高,2025-10-19 02:39:08
456,16042809,16027991,478.0,价格过高,2025-10-19 02:39:12
457,16027991,16011623,528.0,价格过高,2025-10-19 02:39:17
458,16011623,15999285,398.0,购买成功(200x6),2025-10-19 02:39:23
459,15815135,15798767,528.0,价格过高,2025-10-19 02:39:27
460,15798767,15781779,548.0,价格过高,2025-10-19 02:39:32
461,15781779,15765411,528.0,价格过高,2025-10-19 02:39:36
462,15765411,15752763,408.0,购买成功(200x6),2025-10-19 02:39:43
463,15462463,15449815,408.0,购买成功(200x6),2025-10-19 02:39:49
464,15205015,15188337,538.0,价格过高,2025-10-19 02:39:53
465,15188337,15171349,548.0,价格过高,2025-10-19 02:39:58
466,15171349,15154361,548.0,价格过高,2025-10-19 02:40:03
467,15154361,15141713,408.0,购买成功(200x6),2025-10-19 02:40:09
468,14814913,14798545,528.0,价格过高,2025-10-19 02:40:13
469,14798545,14781557,548.0,价格过高,2025-10-19 02:40:18
470,14781557,14765189,528.0,价格过高,2025-10-19 02:40:22
471,14765189,14749751,498.0,价格过高,2025-10-19 02:40:27
472,14749751,14734313,498.0,价格过高,2025-10-19 02:40:31
473,14734313,14717325,548.0,价格过高,2025-10-19 02:40:36
474,14717325,14704677,408.0,购买成功(200x6),2025-10-19 02:40:42
475,14432817,14415829,548.0,价格过高,2025-10-19 02:40:47
476,14415829,14403181,408.0,购买成功(200x6),2025-10-19 02:40:53
477,14076301,14059623,538.0,价格过高,2025-10-19 02:40:58
478,14059623,14044185,498.0,价格过高,2025-10-19 02:41:02
479,14044185,14031537,408.0,购买成功(200x6),2025-10-19 02:41:10
480,13786737,13771919,478.0,价格过高,2025-10-19 02:41:14
481,13771919,13757101,478.0,价格过高,2025-10-19 02:41:19
482,13757101,13740423,538.0,价格过高,2025-10-19 02:41:23
483,13740423,13723745,538.0,价格过高,2025-10-19 02:41:28
484,13723745,13708927,478.0,价格过高,2025-10-19 02:41:33
485,13708927,13696279,408.0,购买成功(200x6),2025-10-19 02:41:40
486,13451479,13435111,528.0,价格过高,2025-10-19 02:41:46
487,13435111,13418123,548.0,价格过高,2025-10-19 02:41:51
488,13418123,13405475,408.0,购买成功(200x6),2025-10-19 02:41:57
489,13082675,13070027,408.0,购买成功(200x6),2025-10-19 02:42:03
490,12783227,12770579,408.0,购买成功(200x6),2025-10-19 02:42:10
491,12581379,12565631,508.0,价格过高,2025-10-19 02:42:14
492,12565631,12548953,538.0,价格过高,2025-10-19 02:42:19
493,12548953,12536305,408.0,购买成功(200x6),2025-10-19 02:42:25
494,12536305,12523657,408.0,购买成功(200x6),2025-10-19 02:42:31
