检测次数,购买前余额,购买后余额,单价,动作,时间
429,41098663,41081365,558.0,价格过高,2025-10-21 02:30:34
430,41081365,41064067,558.0,价格过高,2025-10-21 02:30:38
431,41064067,41046769,558.0,价格过高,2025-10-21 02:30:42
432,41046769,41034431,398.0,购买成功(200x3),2025-10-21 02:30:47
433,40954831,40937533,558.0,价格过高,2025-10-21 02:30:53
434,40937533,40920235,558.0,价格过高,2025-10-21 02:30:57
435,40920235,40907897,398.0,购买成功(200x3),2025-10-21 02:31:02
436,40828297,40813169,488.0,价格过高,2025-10-21 02:31:06
437,40813169,40798041,488.0,价格过高,2025-10-21 02:31:10
438,40798041,40782913,488.0,价格过高,2025-10-21 02:31:15
439,40782913,40767785,488.0,价格过高,2025-10-21 02:31:19
440,40767785,40750177,568.0,价格过高,2025-10-21 02:31:23
441,40750177,40735049,488.0,价格过高,2025-10-21 02:31:27
442,40735049,40718061,548.0,价格过高,2025-10-21 02:31:31
443,40718061,40701073,548.0,价格过高,2025-10-21 02:31:35
444,40701073,40685945,488.0,价格过高,2025-10-21 02:31:40
445,40685945,40668957,548.0,价格过高,2025-10-21 02:31:44
446,40668957,40651969,548.0,价格过高,2025-10-21 02:31:48
447,40651969,40636841,488.0,价格过高,2025-10-21 02:31:52
448,40636841,40623263,438.0,购买成功(200x3),2025-10-21 02:31:57
449,40509663,40492365,558.0,价格过高,2025-10-21 02:32:01
450,40492365,40474757,568.0,价格过高,2025-10-21 02:32:05
451,40474757,40459629,488.0,价格过高,2025-10-21 02:32:09
452,40459629,40446981,408.0,购买成功(200x3),2025-10-21 02:32:14
453,40365381,40350253,488.0,价格过高,2025-10-21 02:32:18
454,40350253,40337605,408.0,购买成功(200x3),2025-10-21 02:32:23
455,40240005,40222707,558.0,价格过高,2025-10-21 02:32:27
456,40222707,40205409,558.0,价格过高,2025-10-21 02:32:31
457,40205409,40190281,488.0,价格过高,2025-10-21 02:32:35
458,40190281,40172983,558.0,价格过高,2025-10-21 02:32:39
459,40172983,40156305,538.0,价格过高,2025-10-21 02:32:43
460,40156305,40139007,558.0,价格过高,2025-10-21 02:32:47
461,40139007,40122329,538.0,价格过高,2025-10-21 02:32:51
462,40122329,40107201,488.0,价格过高,2025-10-21 02:32:55
463,40107201,40089903,558.0,价格过高,2025-10-21 02:32:59
464,40089903,40076945,418.0,购买成功(200x3),2025-10-21 02:33:04
465,339993345,339980387,418.0,购买成功(200x3),2025-10-21 02:33:09
466,339884787,339869039,508.0,价格过高,2025-10-21 02:33:13
467,339869039,339852671,528.0,价格过高,2025-10-21 02:33:17
468,339823035,339806047,548.0,价格过高,2025-10-21 02:33:23
469,339806047,339789369,538.0,价格过高,2025-10-21 02:33:27
470,339789369,339774551,478.0,价格过高,2025-10-21 02:33:32
471,339774551,339758183,528.0,价格过高,2025-10-21 02:33:36
472,339758183,339743365,478.0,价格过高,2025-10-21 02:33:40
473,339743365,339728547,478.0,价格过高,2025-10-21 02:33:44
474,339728547,339712179,528.0,价格过高,2025-10-21 02:33:49
475,339712179,339697051,488.0,价格过高,2025-10-21 02:33:53
476,339697051,339681923,488.0,价格过高,2025-10-21 02:33:57
477,339649187,339634059,488.0,价格过高,2025-10-21 02:34:03
478,339634059,339618931,488.0,价格过高,2025-10-21 02:34:07
479,339618931,339602253,538.0,价格过高,2025-10-21 02:34:12
480,339602253,339584955,558.0,价格过高,2025-10-21 02:34:16
481,39567657,39550359,558.0,价格过高,2025-10-21 02:34:21
482,339535231,339520103,488.0,价格过高,2025-10-21 02:34:26
483,339490467,339473169,558.0,价格过高,2025-10-21 02:34:32
484,339473169,339455871,558.0,价格过高,2025-10-21 02:34:36
485,339455871,339440743,488.0,价格过高,2025-10-21 02:34:40
486,339440743,339425615,488.0,价格过高,2025-10-21 02:34:44
487,339425615,339408317,558.0,价格过高,2025-10-21 02:34:48
488,339408317,339393189,488.0,价格过高,2025-10-21 02:34:52
489,339393189,339380851,398.0,购买成功(200x3),2025-10-21 02:34:57
490,339271251,339253953,558.0,价格过高,2025-10-21 02:35:01
491,339253953,339236655,558.0,价格过高,2025-10-21 02:35:05
492,339236655,339223077,438.0,购买成功(200x3),2025-10-21 02:35:10
493,339113477,339099899,438.0,购买成功(200x3),2025-10-21 02:35:15
494,339002299,338988721,438.0,购买成功(200x3),2025-10-21 02:35:20
495,338891121,338873513,568.0,价格过高,2025-10-21 02:35:25
496,338873513,338856525,548.0,价格过高,2025-10-21 02:35:29
497,338856525,338839227,558.0,价格过高,2025-10-21 02:35:33
498,338839227,338825649,438.0,购买成功(200x3),2025-10-21 02:35:38
499,338738049,338720751,558.0,价格过高,2025-10-21 02:35:42
500,338720751,338703453,558.0,价格过高,2025-10-21 02:35:46
501,338703453,338686155,558.0,价格过高,2025-10-21 02:35:50
502,338686155,338668857,558.0,价格过高,2025-10-21 02:35:54
503,338668857,338655589,428.0,购买成功(200x3),2025-10-21 02:35:59
504,338543989,338526691,558.0,价格过高,2025-10-21 02:36:03
505,338526691,338513423,428.0,购买成功(200x3),2025-10-21 02:36:08
506,338401823,338384525,558.0,价格过高,2025-10-21 02:36:12
507,338384525,338367227,558.0,价格过高,2025-10-21 02:36:16
508,338367227,338349929,558.0,价格过高,2025-10-21 02:36:20
509,338349929,338336661,428.0,购买成功(200x3),2025-10-21 02:36:25
510,338239061,338221763,558.0,价格过高,2025-10-21 02:36:29
511,338221763,338206635,488.0,价格过高,2025-10-21 02:36:33
512,338206635,338189647,548.0,价格过高,2025-10-21 02:36:37
513,338155671,338138683,548.0,价格过高,2025-10-21 02:36:44
514,338138683,338125415,428.0,购买成功(200x3),2025-10-21 02:36:48
515,338039815,338022827,548.0,价格过高,2025-10-21 02:36:54
516,338022827,338005839,548.0,价格过高,2025-10-21 02:36:58
517,37988851,37972483,528.0,价格过高,2025-10-21 02:37:03
518,37972483,37957045,498.0,价格过高,2025-10-21 02:37:07
519,37957045,37939747,558.0,价格过高,2025-10-21 02:37:11
520,37939747,37924309,498.0,价格过高,2025-10-21 02:37:15
521,37924309,37908871,498.0,价格过高,2025-10-21 02:37:19
522,37908871,37893433,498.0,价格过高,2025-10-21 02:37:23
523,37893433,37879855,438.0,购买成功(200x3),2025-10-21 02:37:28
524,37768255,37750957,558.0,价格过高,2025-10-21 02:37:32
525,37750957,37733969,548.0,价格过高,2025-10-21 02:37:36
526,37733969,37716981,548.0,价格过高,2025-10-21 02:37:40
527,37716981,37699683,558.0,价格过高,2025-10-21 02:37:44
528,37699683,37682695,548.0,价格过高,2025-10-21 02:37:48
529,37682695,37665707,548.0,价格过高,2025-10-21 02:37:52
530,37665707,37652129,438.0,购买成功(200x3),2025-10-21 02:37:57
531,37564529,37550951,438.0,购买成功(200x3),2025-10-21 02:38:02
532,37463351,37447913,498.0,价格过高,2025-10-21 02:38:07
533,37447913,37430615,558.0,价格过高,2025-10-21 02:38:11
534,37430615,37415177,498.0,价格过高,2025-10-21 02:38:15
535,37415177,37401599,438.0,购买成功(200x3),2025-10-21 02:38:20
536,37313999,37297011,548.0,价格过高,2025-10-21 02:38:24
537,37297011,37281573,498.0,价格过高,2025-10-21 02:38:28
538,37281573,37264585,548.0,价格过高,2025-10-21 02:38:32
539,37264585,37249457,488.0,价格过高,2025-10-21 02:38:36
540,37249457,37234329,488.0,价格过高,2025-10-21 02:38:40
541,37234329,37219201,488.0,价格过高,2025-10-21 02:38:44
542,37219201,37202213,548.0,价格过高,2025-10-21 02:38:48
543,37202213,37188635,438.0,购买成功(200x3),2025-10-21 02:38:54
544,37105035,37089907,488.0,价格过高,2025-10-21 02:38:58
545,37089907,37074779,488.0,价格过高,2025-10-21 02:39:02
546,37074779,37061821,418.0,购买成功(200x3),2025-10-21 02:39:07
547,336978221,336960923,558.0,价格过高,2025-10-21 02:39:11
548,336960923,336943935,548.0,价格过高,2025-10-21 02:39:15
549,336943935,336926637,558.0,价格过高,2025-10-21 02:39:19
550,336926637,336909339,558.0,价格过高,2025-10-21 02:39:23
551,336909339,336892041,558.0,价格过高,2025-10-21 02:39:27
552,336892041,336874743,558.0,价格过高,2025-10-21 02:39:31
553,336809891,336792903,548.0,价格过高,2025-10-21 02:39:39
554,336761097,336744109,548.0,价格过高,2025-10-21 02:39:45
555,336744109,336726811,558.0,价格过高,2025-10-21 02:39:49
556,336726811,336709513,558.0,价格过高,2025-10-21 02:39:53
557,336709513,336692525,548.0,价格过高,2025-10-21 02:39:57
558,336658859,336642801,518.0,价格过高,2025-10-21 02:40:04
559,336642801,336627983,478.0,价格过高,2025-10-21 02:40:08
560,336627983,336613475,468.0,价格过高,2025-10-21 02:40:13
561,336613475,336596487,548.0,价格过高,2025-10-21 02:40:18
562,336596487,336579189,558.0,价格过高,2025-10-21 02:40:22
563,336579189,336561891,558.0,价格过高,2025-10-21 02:40:26
564,336561891,336544593,558.0,价格过高,2025-10-21 02:40:30
565,336544593,336531945,408.0,购买成功(200x3),2025-10-21 02:40:35
566,336450345,336433047,558.0,价格过高,2025-10-21 02:40:39
567,336433047,336416059,548.0,价格过高,2025-10-21 02:40:43
568,336416059,336400621,498.0,价格过高,2025-10-21 02:40:47
569,336400621,336383633,548.0,价格过高,2025-10-21 02:40:51
570,336383633,336368195,498.0,价格过高,2025-10-21 02:40:55
571,336368195,336352757,498.0,价格过高,2025-10-21 02:40:59
572,336352757,336335769,548.0,价格过高,2025-10-21 02:41:03
573,336335769,336318471,558.0,价格过高,2025-10-21 02:41:07
574,336318471,336305823,408.0,购买成功(200x3),2025-10-21 02:41:12
575,336224223,336206925,558.0,价格过高,2025-10-21 02:41:17
576,336206925,336194277,408.0,购买成功(200x3),2025-10-21 02:41:22
577,36084677,36072029,408.0,购买成功(200x3),2025-10-21 02:41:27
578,36072029,36055041,548.0,价格过高,2025-10-21 02:41:31
579,336042393,336029745,408.0,购买成功(200x3),2025-10-21 02:41:37
580,335916339,335899351,548.0,价格过高,2025-10-21 02:41:43
581,35882363,35865065,558.0,价格过高,2025-10-21 02:41:48
582,35865065,35848077,548.0,价格过高,2025-10-21 02:41:52
583,35848077,35830779,558.0,价格过高,2025-10-21 02:41:56
584,35801763,35787255,468.0,价格过高,2025-10-21 02:42:02
585,35755759,35738771,548.0,价格过高,2025-10-21 02:42:08
586,35704485,35687187,558.0,价格过高,2025-10-21 02:42:15
587,35652901,35635913,548.0,价格过高,2025-10-21 02:42:21
588,35635913,35621405,468.0,价格过高,2025-10-21 02:42:25
589,35621405,35604417,548.0,价格过高,2025-10-21 02:42:29
590,335591769,335579121,408.0,购买成功(200x3),2025-10-21 02:42:35
591,335467521,335450223,558.0,价格过高,2025-10-21 02:42:39
592,335450223,335433235,548.0,价格过高,2025-10-21 02:42:43
593,335433235,335415937,558.0,价格过高,2025-10-21 02:42:47
594,335415937,335398949,548.0,价格过高,2025-10-21 02:42:51
595,335398949,335381961,548.0,价格过高,2025-10-21 02:42:55
596,335381961,335364663,558.0,价格过高,2025-10-21 02:42:59
597,335364663,335347675,548.0,价格过高,2025-10-21 02:43:03
598,335319899,335304771,488.0,价格过高,2025-10-21 02:43:09
599,335304771,335289643,488.0,价格过高,2025-10-21 02:43:13
600,335289643,335274515,488.0,价格过高,2025-10-21 02:43:17
601,335274515,335258147,528.0,价格过高,2025-10-21 02:43:21
602,335258147,335243019,488.0,价格过高,2025-10-21 02:43:25
603,335209353,335192365,548.0,价格过高,2025-10-21 02:43:32
604,335192365,335177237,488.0,价格过高,2025-10-21 02:43:36
605,335177237,335160249,548.0,价格过高,2025-10-21 02:43:40
606,335160249,335145121,488.0,价格过高,2025-10-21 02:43:44
607,335145121,335129993,488.0,价格过高,2025-10-21 02:43:48
608,335129993,335114865,488.0,价格过高,2025-10-21 02:43:52
609,35097567,35080269,558.0,价格过高,2025-10-21 02:43:57
610,35080269,35063281,548.0,价格过高,2025-10-21 02:44:01
611,35063281,35049703,438.0,购买成功(200x3),2025-10-21 02:44:06
612,334952103,334938525,438.0,购买成功(200x3),2025-10-21 02:44:11
613,334826925,334811797,488.0,价格过高,2025-10-21 02:44:15
614,334811797,334799459,398.0,购买成功(200x3),2025-10-21 02:44:20
615,334799459,334783711,508.0,价格过高,2025-10-21 02:44:24
616,334783711,334766723,548.0,价格过高,2025-10-21 02:44:28
617,334766723,334749735,548.0,价格过高,2025-10-21 02:44:32
618,334749735,334737397,398.0,购买成功(200x3),2025-10-21 02:44:37
619,334657797,334640809,548.0,价格过高,2025-10-21 02:44:41
620,334640809,334623821,548.0,价格过高,2025-10-21 02:44:45
621,334589845,334577507,398.0,购买成功(200x3),2025-10-21 02:44:53
622,34466271,34449903,528.0,价格过高,2025-10-21 02:44:59
623,34449903,34434155,508.0,价格过高,2025-10-21 02:45:03
624,34434155,34417167,548.0,价格过高,2025-10-21 02:45:07
625,334404519,334388771,508.0,价格过高,2025-10-21 02:45:12
626,334388771,334371473,558.0,价格过高,2025-10-21 02:45:16
627,334371473,334355725,508.0,价格过高,2025-10-21 02:45:20
628,334355725,334339977,508.0,价格过高,2025-10-21 02:45:24
629,334339977,334327329,408.0,购买成功(200x3),2025-10-21 02:45:29
630,334150257,334133269,548.0,价格过高,2025-10-21 02:45:37
631,334073997,334060729,428.0,购买成功(200x3),2025-10-21 02:45:47
632,33949129,33933381,508.0,价格过高,2025-10-21 02:45:51
633,33933381,33916393,548.0,价格过高,2025-10-21 02:45:55
634,33916393,33899405,548.0,价格过高,2025-10-21 02:45:59
635,33899405,33883657,508.0,价格过高,2025-10-21 02:46:03
636,33883657,33870389,428.0,购买成功(200x3),2025-10-21 02:46:08
637,33762139,33745151,548.0,价格过高,2025-10-21 02:46:12
638,33745151,33729403,508.0,价格过高,2025-10-21 02:46:16
639,33729403,33712415,548.0,价格过高,2025-10-21 02:46:20
640,33712415,33695427,548.0,价格过高,2025-10-21 02:46:24
641,33695427,33678439,548.0,价格过高,2025-10-21 02:46:28
642,33678439,33661141,558.0,价格过高,2025-10-21 02:46:32
643,33661141,33647873,428.0,购买成功(200x3),2025-10-21 02:46:37
644,33562273,33544975,558.0,价格过高,2025-10-21 02:46:41
645,33544975,33529537,498.0,价格过高,2025-10-21 02:46:45
646,33529537,33514099,498.0,价格过高,2025-10-21 02:46:49
647,33514099,33498661,498.0,价格过高,2025-10-21 02:46:54
648,33498661,33481673,548.0,价格过高,2025-10-21 02:46:58
649,33481673,33464375,558.0,价格过高,2025-10-21 02:47:02
650,33464375,33447077,558.0,价格过高,2025-10-21 02:47:06
651,33447077,33430399,538.0,价格过高,2025-10-21 02:47:10
652,33430399,33413721,538.0,价格过高,2025-10-21 02:47:14
653,33413721,33398283,498.0,价格过高,2025-10-21 02:47:18
654,33398283,33382845,498.0,价格过高,2025-10-21 02:47:22
655,33382845,33369887,418.0,购买成功(200x3),2025-10-21 02:47:27
656,33286287,33270849,498.0,价格过高,2025-10-21 02:47:31
657,33270849,33254581,524.8,价格过高,2025-10-21 02:47:35
658,33254581,33238213,528.0,价格过高,2025-10-21 02:47:39
659,33238213,33221535,538.0,价格过高,2025-10-21 02:47:44
660,33221535,33206717,478.0,价格过高,2025-10-21 02:47:48
661,33206717,33189729,548.0,价格过高,2025-10-21 02:47:52
662,33189729,33172741,548.0,价格过高,2025-10-21 02:47:56
663,33172741,33156063,538.0,价格过高,2025-10-21 02:48:00
664,33156063,33139075,548.0,价格过高,2025-10-21 02:48:04
665,33139075,33125497,438.0,购买成功(200x3),2025-10-21 02:48:09
666,332997219,332980231,548.0,价格过高,2025-10-21 02:48:14
667,332980231,332963553,538.0,价格过高,2025-10-21 02:48:19
668,332963553,332948735,478.0,价格过高,2025-10-21 02:48:23
669,332948735,332931747,548.0,价格过高,2025-10-21 02:48:27
670,332904591,332887913,538.0,价格过高,2025-10-21 02:48:33
671,332887913,332871235,538.0,价格过高,2025-10-21 02:48:37
672,332840669,332823681,548.0,价格过高,2025-10-21 02:48:44
673,332823681,332806383,558.0,价格过高,2025-10-21 02:48:48
674,332806383,332789395,548.0,价格过高,2025-10-21 02:48:52
675,32772097,32755109,548.0,价格过高,2025-10-21 02:48:57
676,32755109,32737811,558.0,价格过高,2025-10-21 02:49:01
677,32642703,32625405,558.0,价格过高,2025-10-21 02:49:11
678,332610277,332592979,558.0,价格过高,2025-10-21 02:49:16
679,32575991,32560553,498.0,价格过高,2025-10-21 02:49:21
680,32560553,32543255,558.0,价格过高,2025-10-21 02:49:25
681,32543255,32530607,408.0,购买成功(200x3),2025-10-21 02:49:30
682,332449007,332433879,488.0,价格过高,2025-10-21 02:49:34
683,332433879,332418751,488.0,价格过高,2025-10-21 02:49:38
684,332418751,332402313,530.3,价格过高,2025-10-21 02:49:42
685,332402313,332386875,498.0,价格过高,2025-10-21 02:49:46
686,332386875,332369887,548.0,价格过高,2025-10-21 02:49:50
687,332336841,332320233,535.7,价格过高,2025-10-21 02:49:56
688,332320233,332302935,558.0,价格过高,2025-10-21 02:50:01
689,332302935,332286257,538.0,价格过高,2025-10-21 02:50:05
690,332286257,332273609,408.0,购买成功(200x3),2025-10-21 02:50:09
691,332166009,332149021,548.0,价格过高,2025-10-21 02:50:13
692,332149021,332133583,498.0,价格过高,2025-10-21 02:50:18
693,332133583,332116595,548.0,价格过高,2025-10-21 02:50:22
694,332116595,332099917,538.0,价格过高,2025-10-21 02:50:26
695,332099917,332082929,548.0,价格过高,2025-10-21 02:50:30
696,32032895,32015907,548.0,价格过高,2025-10-21 02:50:37
697,32015907,31998609,558.0,价格过高,2025-10-21 02:50:42
698,31998609,31981311,558.0,价格过高,2025-10-21 02:50:46
699,31981311,31964013,558.0,价格过高,2025-10-21 02:50:51
700,31964013,31951365,408.0,购买成功(200x3),2025-10-21 02:50:56
701,31869765,31852467,558.0,价格过高,2025-10-21 02:51:00
702,31852467,31839819,408.0,购买成功(200x3),2025-10-21 02:51:05
703,31758219,31740921,558.0,价格过高,2025-10-21 02:51:09
704,31740921,31726103,478.0,价格过高,2025-10-21 02:51:13
705,31726103,31708495,568.0,价格过高,2025-10-21 02:51:17
706,31708495,31695847,408.0,购买成功(200x3),2025-10-21 02:51:22
707,31586407,31569109,558.0,价格过高,2025-10-21 02:51:26
708,31569109,31551501,568.0,价格过高,2025-10-21 02:51:30
709,31551501,31535753,508.0,价格过高,2025-10-21 02:51:34
710,31535753,31520005,508.0,价格过高,2025-10-21 02:51:38
711,31520005,31503017,548.0,价格过高,2025-10-21 02:51:43
712,31503017,31490369,408.0,购买成功(200x3),2025-10-21 02:51:48
713,31378769,31363021,508.0,价格过高,2025-10-21 02:51:52
714,31363021,31347273,508.0,价格过高,2025-10-21 02:51:56
715,31347273,31334625,408.0,购买成功(200x3),2025-10-21 02:52:01
716,31253025,31237277,508.0,价格过高,2025-10-21 02:52:05
717,31237277,31221529,508.0,价格过高,2025-10-21 02:52:09
718,31221529,31204231,558.0,价格过高,2025-10-21 02:52:13
719,31204231,31190653,438.0,购买成功(200x3),2025-10-21 02:52:18
720,31103053,31085755,558.0,价格过高,2025-10-21 02:52:22
721,31085755,31068457,558.0,价格过高,2025-10-21 02:52:26
722,31068457,31052709,508.0,价格过高,2025-10-21 02:52:30
723,31052709,31036961,508.0,价格过高,2025-10-21 02:52:34
724,31036961,31019663,558.0,价格过高,2025-10-21 02:52:38
725,31019663,31002365,558.0,价格过高,2025-10-21 02:52:43
726,330985067,330967459,568.0,价格过高,2025-10-21 02:52:48
727,330967459,330950471,548.0,价格过高,2025-10-21 02:52:52
728,330921455,330908807,408.0,购买成功(200x3),2025-10-21 02:52:59
729,30827207,30809909,558.0,价格过高,2025-10-21 02:53:03
730,30809909,30792611,558.0,价格过高,2025-10-21 02:53:07
731,30792611,30775313,558.0,价格过高,2025-10-21 02:53:11
732,30775313,30758015,558.0,价格过高,2025-10-21 02:53:15
733,30758015,30742577,498.0,价格过高,2025-10-21 02:53:19
734,30742577,30727139,498.0,价格过高,2025-10-21 02:53:23
735,30727139,30709841,558.0,价格过高,2025-10-21 02:53:27
736,30709841,30694403,498.0,价格过高,2025-10-21 02:53:31
737,30694403,30677415,548.0,价格过高,2025-10-21 02:53:35
738,30677415,30660427,548.0,价格过高,2025-10-21 02:53:39
739,30660427,30643439,548.0,价格过高,2025-10-21 02:53:43
740,30643439,30630171,428.0,购买成功(200x3),2025-10-21 02:53:48
741,30518571,30505303,428.0,购买成功(200x3),2025-10-21 02:53:53
742,30396903,30379605,558.0,价格过高,2025-10-21 02:53:57
743,30379605,30362307,558.0,价格过高,2025-10-21 02:54:01
744,30362307,30345009,558.0,价格过高,2025-10-21 02:54:05
745,30345009,30327401,568.0,价格过高,2025-10-21 02:54:09
746,30327401,30310143,556.7,价格过高,2025-10-21 02:54:13
747,30242231,30227103,488.0,价格过高,2025-10-21 02:54:22
748,330209805,330192817,548.0,价格过高,2025-10-21 02:54:27
749,30177689,30162561,488.0,价格过高,2025-10-21 02:54:32
750,30162561,30145573,548.0,价格过高,2025-10-21 02:54:36
751,330128585,330113457,488.0,价格过高,2025-10-21 02:54:41
752,30096469,30079481,548.0,价格过高,2025-10-21 02:54:46
753,30079481,30064353,488.0,价格过高,2025-10-21 02:54:50
754,30064353,30049225,488.0,价格过高,2025-10-21 02:54:54
755,30049225,30031927,558.0,价格过高,2025-10-21 02:54:58
756,30031927,30014629,558.0,价格过高,2025-10-21 02:55:02
757,30014629,29997641,548.0,价格过高,2025-10-21 02:55:06
758,29997641,29980343,558.0,价格过高,2025-10-21 02:55:10
759,29980343,29964905,498.0,价格过高,2025-10-21 02:55:14
760,29964905,29949467,498.0,价格过高,2025-10-21 02:55:18
761,29949467,29932169,558.0,价格过高,2025-10-21 02:55:23
762,29932169,29916731,498.0,价格过高,2025-10-21 02:55:27
763,29916731,29901293,498.0,价格过高,2025-10-21 02:55:31
764,29901293,29887715,438.0,购买成功(200x3),2025-10-21 02:55:36
765,29788115,29772367,508.0,价格过高,2025-10-21 02:55:40
766,29772367,29755069,558.0,价格过高,2025-10-21 02:55:44
767,29755069,29739321,508.0,价格过高,2025-10-21 02:55:48
768,29739321,29725743,438.0,购买成功(200x3),2025-10-21 02:55:53
769,29626143,29609155,548.0,价格过高,2025-10-21 02:55:57
770,29609155,29595577,438.0,购买成功(200x3),2025-10-21 02:56:02
771,29493977,29480399,438.0,购买成功(200x3),2025-10-21 02:56:07
772,29392799,29375501,558.0,价格过高,2025-10-21 02:56:11
773,29375501,29359753,508.0,价格过高,2025-10-21 02:56:16
774,29359753,29342765,548.0,价格过高,2025-10-21 02:56:20
775,29342765,29327017,508.0,价格过高,2025-10-21 02:56:24
776,29327017,29311269,508.0,价格过高,2025-10-21 02:56:28
777,29311269,29295521,508.0,价格过高,2025-10-21 02:56:32
778,29295521,29278533,548.0,价格过高,2025-10-21 02:56:36
779,29278533,29263405,488.0,价格过高,2025-10-21 02:56:40
780,29263405,29246107,558.0,价格过高,2025-10-21 02:56:44
781,29246107,29232839,428.0,购买成功(200x3),2025-10-21 02:56:49
782,29147239,29130251,548.0,价格过高,2025-10-21 02:56:53
783,29130251,29112953,558.0,价格过高,2025-10-21 02:56:57
784,29112953,29097825,488.0,价格过高,2025-10-21 02:57:01
785,29097825,29080527,558.0,价格过高,2025-10-21 02:57:05
786,29080527,29063539,548.0,价格过高,2025-10-21 02:57:09
787,29063539,29048411,488.0,价格过高,2025-10-21 02:57:13
788,29048411,29031113,558.0,价格过高,2025-10-21 02:57:17
789,29031113,29014125,548.0,价格过高,2025-10-21 02:57:22
790,29014125,29001477,408.0,购买成功(200x3),2025-10-21 02:57:26
791,28889877,28872889,548.0,价格过高,2025-10-21 02:57:30
792,28872889,28857761,488.0,价格过高,2025-10-21 02:57:35
793,28857761,28842633,488.0,价格过高,2025-10-21 02:57:39
794,28842633,28825645,548.0,价格过高,2025-10-21 02:57:43
795,28825645,28811137,468.0,价格过高,2025-10-21 02:57:47
796,28811137,28794149,548.0,价格过高,2025-10-21 02:57:51
797,28794149,28779641,468.0,价格过高,2025-10-21 02:57:55
798,28779641,28766993,408.0,购买成功(200x3),2025-10-21 02:58:00
799,28685393,28668095,558.0,价格过高,2025-10-21 02:58:04
800,28668095,28650797,558.0,价格过高,2025-10-21 02:58:08
801,28650797,28638149,408.0,购买成功(200x3),2025-10-21 02:58:13
802,28556549,28542041,468.0,价格过高,2025-10-21 02:58:17
803,28542041,28527533,468.0,价格过高,2025-10-21 02:58:21
804,28527533,28510545,548.0,价格过高,2025-10-21 02:58:25
805,28510545,28493557,548.0,价格过高,2025-10-21 02:58:29
806,28493557,28476569,548.0,价格过高,2025-10-21 02:58:33
807,28476569,28462991,438.0,购买成功(200x3),2025-10-21 02:58:38
808,28353391,28339813,438.0,购买成功(200x3),2025-10-21 02:58:43
809,28252213,28235225,548.0,价格过高,2025-10-21 02:58:47
810,28235225,28217927,558.0,价格过高,2025-10-21 02:58:51
811,28217927,28200939,548.0,价格过高,2025-10-21 02:58:55
812,28200939,28183951,548.0,价格过高,2025-10-21 02:58:59
813,28183951,28166653,558.0,价格过高,2025-10-21 02:59:03
814,28166653,28149665,548.0,价格过高,2025-10-21 02:59:07
815,28149665,28134847,478.0,价格过高,2025-10-21 02:59:11
816,28134847,28117859,548.0,价格过高,2025-10-21 02:59:15
817,28117859,28100561,558.0,价格过高,2025-10-21 02:59:19
818,28100561,28085743,478.0,价格过高,2025-10-21 02:59:23
819,28085743,28068445,558.0,价格过高,2025-10-21 02:59:27
820,28068445,28051147,558.0,价格过高,2025-10-21 02:59:31
821,28051147,28037879,428.0,购买成功(200x3),2025-10-21 02:59:36
822,27942279,27926841,498.0,价格过高,2025-10-21 02:59:40
823,27926841,27911403,498.0,价格过高,2025-10-21 02:59:44
824,27911403,27895965,498.0,价格过高,2025-10-21 02:59:48
825,27895965,27878667,558.0,价格过高,2025-10-21 02:59:52
826,27878667,27861369,558.0,价格过高,2025-10-21 02:59:56
827,27861369,27846551,478.0,价格过高,2025-10-21 03:00:00
828,27846551,27829873,538.0,价格过高,2025-10-21 03:00:04
829,27829873,27816605,428.0,购买成功(200x3),2025-10-21 03:00:09
830,27731005,27714017,548.0,价格过高,2025-10-21 03:00:13
831,27714017,27697029,548.0,价格过高,2025-10-21 03:00:17
832,27697029,27684071,418.0,购买成功(200x3),2025-10-21 03:00:23
833,27598471,27581483,548.0,价格过高,2025-10-21 03:00:27
834,27581483,27566045,498.0,价格过高,2025-10-21 03:00:31
835,27566045,27548747,558.0,价格过高,2025-10-21 03:00:36
836,27548747,27535789,418.0,购买成功(200x3),2025-10-21 03:00:41
837,27426189,27413231,418.0,购买成功(200x3),2025-10-21 03:00:46
838,27329631,27312333,558.0,价格过高,2025-10-21 03:00:50
839,27312333,27297205,488.0,价格过高,2025-10-21 03:00:54
840,27297205,27280217,548.0,价格过高,2025-10-21 03:00:58
841,27280217,27265089,488.0,价格过高,2025-10-21 03:01:02
842,27265089,27247791,558.0,价格过高,2025-10-21 03:01:06
843,27247791,27234833,418.0,购买成功(200x3),2025-10-21 03:01:11
844,27125233,27108315,545.7,价格过高,2025-10-21 03:01:15
845,27108315,27091327,548.0,价格过高,2025-10-21 03:01:20
846,27091327,27074339,548.0,价格过高,2025-10-21 03:01:25
847,27074339,27059211,488.0,价格过高,2025-10-21 03:01:29
848,27059211,27042223,548.0,价格过高,2025-10-21 03:01:33
849,27042223,27028955,428.0,购买成功(200x3),2025-10-21 03:01:38
850,26917355,26900367,548.0,价格过高,2025-10-21 03:01:42
851,26900367,26883379,548.0,价格过高,2025-10-21 03:01:46
852,26883379,26866391,548.0,价格过高,2025-10-21 03:01:50
853,26866391,26849403,548.0,价格过高,2025-10-21 03:01:54
854,26849403,26836135,428.0,购买成功(200x3),2025-10-21 03:01:59
855,26836135,26818837,558.0,价格过高,2025-10-21 03:02:03
856,26818837,26801849,548.0,价格过高,2025-10-21 03:02:07
