检测次数,购买前余额,购买后余额,单价,动作,时间
858,25638204,25620596,568.0,价格过高,2025-10-20 03:02:25
859,25620596,25603298,558.0,价格过高,2025-10-20 03:02:29
860,25603298,25586000,558.0,价格过高,2025-10-20 03:02:33
861,25586000,25568392,568.0,价格过高,2025-10-20 03:02:37
862,25568392,25550784,568.0,价格过高,2025-10-20 03:02:42
863,25550784,25533176,568.0,价格过高,2025-10-20 03:02:46
864,25533176,25515568,568.0,价格过高,2025-10-20 03:02:50
865,25515568,25498270,558.0,价格过高,2025-10-20 03:02:54
866,25498270,25482522,508.0,价格过高,2025-10-20 03:02:58
867,25482522,25467084,498.0,价格过高,2025-10-20 03:03:02
868,25467084,25451336,508.0,价格过高,2025-10-20 03:03:06
869,25451336,25434038,558.0,价格过高,2025-10-20 03:03:10
870,25434038,25416740,558.0,价格过高,2025-10-20 03:03:14
871,25416740,25399442,558.0,价格过高,2025-10-20 03:03:18
872,25399442,25384004,498.0,价格过高,2025-10-20 03:03:22
873,25384004,25367016,548.0,价格过高,2025-10-20 03:03:26
874,25367016,25354058,418.0,购买成功(200x3),2025-10-20 03:03:32
875,25240458,25222850,568.0,价格过高,2025-10-20 03:03:36
876,25222850,25207102,508.0,价格过高,2025-10-20 03:03:40
877,25207102,25194144,418.0,购买成功(200x3),2025-10-20 03:03:45
878,25092544,25076796,508.0,价格过高,2025-10-20 03:03:49
879,25076796,25063838,418.0,购买成功(200x3),2025-10-20 03:03:54
880,24980238,24962630,568.0,价格过高,2025-10-20 03:03:58
881,24962630,24949672,418.0,购买成功(200x3),2025-10-20 03:04:03
882,24866072,24848774,558.0,价格过高,2025-10-20 03:04:07
883,24848774,24831476,558.0,价格过高,2025-10-20 03:04:11
884,24831476,24813868,568.0,价格过高,2025-10-20 03:04:15
885,24813868,24796260,568.0,价格过高,2025-10-20 03:04:19
886,24796260,24781132,488.0,价格过高,2025-10-20 03:04:23
887,24781132,24768174,418.0,购买成功(200x3),2025-10-20 03:04:28
888,24670574,24653276,558.0,价格过高,2025-10-20 03:04:32
889,24653276,24635808,563.5,价格过高,2025-10-20 03:04:36
890,24635808,24618510,558.0,价格过高,2025-10-20 03:04:40
891,24618510,24601212,558.0,价格过高,2025-10-20 03:04:44
892,24601212,24583914,558.0,价格过高,2025-10-20 03:04:48
893,24583914,24566306,568.0,价格过高,2025-10-20 03:04:52
894,24566306,24549008,558.0,价格过高,2025-10-20 03:04:56
895,24549008,24531710,558.0,价格过高,2025-10-20 03:05:00
896,24531710,24514412,558.0,价格过高,2025-10-20 03:05:04
897,24514412,24497114,558.0,价格过高,2025-10-20 03:05:08
898,24497114,24479816,558.0,价格过高,2025-10-20 03:05:12
899,24479816,24464688,488.0,价格过高,2025-10-20 03:05:17
900,24464688,24447390,558.0,价格过高,2025-10-20 03:05:21
901,24447390,24435052,398.0,购买成功(200x3),2025-10-20 03:05:26
902,24337452,24320154,558.0,价格过高,2025-10-20 03:05:30
903,24320154,24302546,568.0,价格过高,2025-10-20 03:05:34
904,24302546,24285248,558.0,价格过高,2025-10-20 03:05:38
905,24285248,24267950,558.0,价格过高,2025-10-20 03:05:42
906,24267950,24250652,558.0,价格过高,2025-10-20 03:05:47
907,24250652,24233044,568.0,价格过高,2025-10-20 03:05:52
908,24233044,24215746,558.0,价格过高,2025-10-20 03:05:56
909,24215746,24200618,488.0,价格过高,2025-10-20 03:06:00
910,24200618,24185490,488.0,价格过高,2025-10-20 03:06:04
911,24185490,24167882,568.0,价格过高,2025-10-20 03:06:08
912,24167882,24152754,488.0,价格过高,2025-10-20 03:06:12
913,24152754,24137626,488.0,价格过高,2025-10-20 03:06:16
914,24137626,24120018,568.0,价格过高,2025-10-20 03:06:20
915,24120018,24102720,558.0,价格过高,2025-10-20 03:06:24
916,24102720,24089452,428.0,购买成功(200x3),2025-10-20 03:06:29
917,24003852,23986244,568.0,价格过高,2025-10-20 03:06:34
918,23986244,23968946,558.0,价格过高,2025-10-20 03:06:38
919,23968946,23951648,558.0,价格过高,2025-10-20 03:06:42
920,23951648,23934040,568.0,价格过高,2025-10-20 03:06:46
921,23934040,23916742,558.0,价格过高,2025-10-20 03:06:50
922,23916742,23904094,408.0,购买成功(200x3),2025-10-20 03:06:55
923,23806494,23790746,508.0,价格过高,2025-10-20 03:06:59
924,23790746,23776548,458.0,价格过高,2025-10-20 03:07:03
925,23776548,23763280,428.0,购买成功(200x3),2025-10-20 03:07:08
926,23763280,23750012,428.0,购买成功(200x3),2025-10-20 03:07:13
927,23664412,23648664,508.0,价格过高,2025-10-20 03:07:17
928,23648664,23636016,408.0,购买成功(200x3),2025-10-20 03:07:22
929,23522416,23505118,558.0,价格过高,2025-10-20 03:07:26
930,23505118,23492470,408.0,购买成功(200x3),2025-10-20 03:07:31
931,23378870,23363122,508.0,价格过高,2025-10-20 03:07:35
932,23363122,23347374,508.0,价格过高,2025-10-20 03:07:39
933,23347374,23330436,546.4,价格过高,2025-10-20 03:07:43
934,23330436,23317478,418.0,购买成功(200x3),2025-10-20 03:07:48
935,23215878,23198580,558.0,价格过高,2025-10-20 03:07:52
936,23198580,23181282,558.0,价格过高,2025-10-20 03:07:56
937,23181282,23163984,558.0,价格过高,2025-10-20 03:08:00
938,23163984,23146376,568.0,价格过高,2025-10-20 03:08:04
939,23146376,23128768,568.0,价格过高,2025-10-20 03:08:08
940,23128768,23111470,558.0,价格过高,2025-10-20 03:08:12
941,23111470,23098512,418.0,购买成功(200x3),2025-10-20 03:08:17
942,23014912,22997614,558.0,价格过高,2025-10-20 03:08:21
943,22997614,22980316,558.0,价格过高,2025-10-20 03:08:25
944,22980316,22963018,558.0,价格过高,2025-10-20 03:08:29
945,22963018,22945410,568.0,价格过高,2025-10-20 03:08:33
946,22945410,22930282,488.0,价格过高,2025-10-20 03:08:37
947,22930282,22912984,558.0,价格过高,2025-10-20 03:08:41
948,22912984,22897856,488.0,价格过高,2025-10-20 03:08:45
949,22897856,22882728,488.0,价格过高,2025-10-20 03:08:49
950,22882728,22865430,558.0,价格过高,2025-10-20 03:08:53
951,22865430,22848132,558.0,价格过高,2025-10-20 03:08:57
952,22848132,22835484,408.0,购买成功(200x3),2025-10-20 03:09:02
953,22753884,22741236,408.0,购买成功(200x3),2025-10-20 03:09:07
954,22659636,22642338,558.0,价格过高,2025-10-20 03:09:11
955,22642338,22625350,548.0,价格过高,2025-10-20 03:09:15
956,22625350,22607742,568.0,价格过高,2025-10-20 03:09:19
957,22607742,22595094,408.0,购买成功(200x3),2025-10-20 03:09:24
958,22482594,22464986,568.0,价格过高,2025-10-20 03:09:28
959,22464986,22450168,478.0,价格过高,2025-10-20 03:09:32
960,22450168,22435350,478.0,价格过高,2025-10-20 03:09:36
961,22435350,22418052,558.0,价格过高,2025-10-20 03:09:40
962,22418052,22400754,558.0,价格过高,2025-10-20 03:09:44
963,22400754,22383456,558.0,价格过高,2025-10-20 03:09:48
964,22383456,22368638,478.0,价格过高,2025-10-20 03:09:53
965,22368638,22351340,558.0,价格过高,2025-10-20 03:09:57
966,22351340,22334352,548.0,价格过高,2025-10-20 03:10:01
967,22334352,22319224,488.0,价格过高,2025-10-20 03:10:05
968,22319224,22301926,558.0,价格过高,2025-10-20 03:10:09
969,22301926,22287108,478.0,价格过高,2025-10-20 03:10:13
970,22287108,22272290,478.0,价格过高,2025-10-20 03:10:17
971,22272290,22254942,559.6,价格过高,2025-10-20 03:10:21
972,22254942,22237644,558.0,价格过高,2025-10-20 03:10:25
973,22237644,22220346,558.0,价格过高,2025-10-20 03:10:29
974,22220346,22205218,488.0,价格过高,2025-10-20 03:10:33
975,22205218,22187920,558.0,价格过高,2025-10-20 03:10:37
976,22187920,22174342,438.0,购买成功(200x3),2025-10-20 03:10:42
977,22062742,22047614,488.0,价格过高,2025-10-20 03:10:46
978,22047614,22034036,438.0,购买成功(200x3),2025-10-20 03:10:51
979,21920436,21905618,478.0,价格过高,2025-10-20 03:10:56
980,21905618,21888320,558.0,价格过高,2025-10-20 03:11:00
981,21888320,21870712,568.0,价格过高,2025-10-20 03:11:04
982,21870712,21853414,558.0,价格过高,2025-10-20 03:11:08
983,21853414,21836116,558.0,价格过高,2025-10-20 03:11:12
984,21836116,21820368,508.0,价格过高,2025-10-20 03:11:16
985,21820368,21804620,508.0,价格过高,2025-10-20 03:11:20
986,21804620,21787322,558.0,价格过高,2025-10-20 03:11:24
987,21787322,21771574,508.0,价格过高,2025-10-20 03:11:28
988,21771574,21754276,558.0,价格过高,2025-10-20 03:11:32
989,21754276,21736978,558.0,价格过高,2025-10-20 03:11:36
990,21736978,21722160,478.0,价格过高,2025-10-20 03:11:40
991,21722160,21704862,558.0,价格过高,2025-10-20 03:11:44
992,21704862,21690044,478.0,价格过高,2025-10-20 03:11:48
993,21690044,21672746,558.0,价格过高,2025-10-20 03:11:53
994,21672746,21655758,548.0,价格过高,2025-10-20 03:11:57
995,21655758,21642800,418.0,购买成功(200x3),2025-10-20 03:12:02
996,21547200,21529902,558.0,价格过高,2025-10-20 03:12:06
997,21529902,21516944,418.0,购买成功(200x3),2025-10-20 03:12:11
998,21433344,21416046,558.0,价格过高,2025-10-20 03:12:15
999,21416046,21398748,558.0,价格过高,2025-10-20 03:12:19
1000,21398748,21381450,558.0,价格过高,2025-10-20 03:12:23
1001,21381450,21364462,548.0,价格过高,2025-10-20 03:12:27
1002,21364462,21347164,558.0,价格过高,2025-10-20 03:12:31
1003,21347164,21331726,498.0,价格过高,2025-10-20 03:12:35
1004,21331726,21314428,558.0,价格过高,2025-10-20 03:12:40
1005,21314428,21297130,558.0,价格过高,2025-10-20 03:12:44
1006,21297130,21280142,548.0,价格过高,2025-10-20 03:12:48
1007,21280142,21267184,418.0,购买成功(200x3),2025-10-20 03:12:53
1008,21167584,21150286,558.0,价格过高,2025-10-20 03:12:57
1009,21150286,21132988,558.0,价格过高,2025-10-20 03:13:01
1010,21132988,21117550,498.0,价格过高,2025-10-20 03:13:05
1011,21117550,21100562,548.0,价格过高,2025-10-20 03:13:09
1012,21100562,21085124,498.0,价格过高,2025-10-20 03:13:13
1013,21085124,21072476,408.0,购买成功(200x3),2025-10-20 03:13:18
1014,20990876,20975128,508.0,价格过高,2025-10-20 03:13:22
1015,20975128,20959380,508.0,价格过高,2025-10-20 03:13:26
1016,20959380,20943632,508.0,价格过高,2025-10-20 03:13:30
1017,20943632,20930984,408.0,购买成功(200x3),2025-10-20 03:13:35
1018,20847384,20831636,508.0,价格过高,2025-10-20 03:13:39
1019,20831636,20814648,548.0,价格过高,2025-10-20 03:13:43
1020,20814648,20801690,418.0,购买成功(200x3),2025-10-20 03:13:48
1021,20718090,20705132,418.0,购买成功(200x3),2025-10-20 03:13:53
1022,20603532,20587784,508.0,价格过高,2025-10-20 03:13:57
1023,20587784,20570796,548.0,价格过高,2025-10-20 03:14:01
1024,20570796,20553738,550.3,价格过高,2025-10-20 03:14:05
1025,20553738,20537990,508.0,价格过高,2025-10-20 03:14:09
1026,20537990,20521002,548.0,价格过高,2025-10-20 03:14:13
1027,20521002,20504014,548.0,价格过高,2025-10-20 03:14:17
1028,20504014,20491056,418.0,购买成功(200x3),2025-10-20 03:14:22
1029,20389456,20372158,558.0,价格过高,2025-10-20 03:14:26
1030,20372158,20354860,558.0,价格过高,2025-10-20 03:14:30
1031,20354860,20337982,544.5,价格过高,2025-10-20 03:14:34
1032,20337982,20320684,558.0,价格过高,2025-10-20 03:14:39
1033,20320684,20305556,488.0,价格过高,2025-10-20 03:14:43
1034,20305556,20290428,488.0,价格过高,2025-10-20 03:14:47
1035,20290428,20275300,488.0,价格过高,2025-10-20 03:14:51
1036,20275300,20258002,558.0,价格过高,2025-10-20 03:14:55
1037,20258002,20240704,558.0,价格过高,2025-10-20 03:14:59
1038,20240704,20225576,488.0,价格过高,2025-10-20 03:15:03
1039,20225576,20208278,558.0,价格过高,2025-10-20 03:15:07
1040,20208278,20195010,428.0,购买成功(200x3),2025-10-20 03:15:12
1041,20109410,20093662,508.0,价格过高,2025-10-20 03:15:16
1042,20093662,20077914,508.0,价格过高,2025-10-20 03:15:21
1043,20077914,20062786,488.0,价格过高,2025-10-20 03:15:25
1044,20062786,20049518,428.0,购买成功(200x3),2025-10-20 03:15:30
1045,19951918,19936170,508.0,价格过高,2025-10-20 03:15:34
1046,19936170,19922902,428.0,购买成功(200x3),2025-10-20 03:15:39
1047,19837302,19820004,558.0,价格过高,2025-10-20 03:15:43
1048,19820004,19802706,558.0,价格过高,2025-10-20 03:15:47
1049,19802706,19785718,548.0,价格过高,2025-10-20 03:15:51
1050,19785718,19768730,548.0,价格过高,2025-10-20 03:15:55
1051,19768730,19755462,428.0,购买成功(200x3),2025-10-20 03:16:00
1052,19669862,19652874,548.0,价格过高,2025-10-20 03:16:04
1053,19652874,19637126,508.0,价格过高,2025-10-20 03:16:08
1054,19637126,19620138,548.0,价格过高,2025-10-20 03:16:12
1055,19620138,19602840,558.0,价格过高,2025-10-20 03:16:16
1056,19602840,19587402,498.0,价格过高,2025-10-20 03:16:20
1057,19587402,19570104,558.0,价格过高,2025-10-20 03:16:24
1058,19570104,19557766,398.0,购买成功(200x3),2025-10-20 03:16:29
1059,19478166,19464588,438.0,购买成功(200x3),2025-10-20 03:16:34
1060,19376988,19360000,548.0,价格过高,2025-10-20 03:16:38
1061,19360000,19346422,438.0,购买成功(200x3),2025-10-20 03:16:43
1062,19258822,19243384,498.0,价格过高,2025-10-20 03:16:47
1063,19243384,19227946,498.0,价格过高,2025-10-20 03:16:51
1064,19227946,19212508,498.0,价格过高,2025-10-20 03:16:55
1065,19212508,19196760,508.0,价格过高,2025-10-20 03:16:59
1066,19196760,19183182,438.0,购买成功(200x3),2025-10-20 03:17:04
1067,19081582,19068004,438.0,购买成功(200x3),2025-10-20 03:17:09
1068,18980404,18963416,548.0,价格过高,2025-10-20 03:17:13
1069,18963416,18951078,398.0,购买成功(200x3),2025-10-20 03:17:18
1070,18871478,18855730,508.0,价格过高,2025-10-20 03:17:22
1071,18855730,18838742,548.0,价格过高,2025-10-20 03:17:26
1072,18838742,18821754,548.0,价格过高,2025-10-20 03:17:30
1073,18821754,18808176,438.0,购买成功(200x3),2025-10-20 03:17:35
1074,18698576,18681588,548.0,价格过高,2025-10-20 03:17:39
1075,18681588,18665840,508.0,价格过高,2025-10-20 03:17:43
1076,18665840,18648852,548.0,价格过高,2025-10-20 03:17:47
1077,18648852,18631864,548.0,价格过高,2025-10-20 03:17:51
1078,18631864,18616426,498.0,价格过高,2025-10-20 03:17:55
1079,18616426,18599438,548.0,价格过高,2025-10-20 03:17:59
1080,18599438,18582450,548.0,价格过高,2025-10-20 03:18:03
1081,18582450,18567012,498.0,价格过高,2025-10-20 03:18:08
1082,18567012,18551574,498.0,价格过高,2025-10-20 03:18:12
1083,18551574,18537996,438.0,购买成功(200x3),2025-10-20 03:18:16
1084,18450396,18434958,498.0,价格过高,2025-10-20 03:18:21
1085,18434958,18417970,548.0,价格过高,2025-10-20 03:18:25
1086,18417970,18404392,438.0,购买成功(200x3),2025-10-20 03:18:30
1087,18316792,18299804,548.0,价格过高,2025-10-20 03:18:35
1088,18299804,18284366,498.0,价格过高,2025-10-20 03:18:39
1089,18284366,18267378,548.0,价格过高,2025-10-20 03:18:43
1090,18267378,18250080,558.0,价格过高,2025-10-20 03:18:48
1091,18250080,18233402,538.0,价格过高,2025-10-20 03:18:52
1092,18233402,18216414,548.0,价格过高,2025-10-20 03:18:56
1093,18216414,18199686,539.6,价格过高,2025-10-20 03:19:00
1094,18199686,18182698,548.0,价格过高,2025-10-20 03:19:04
1095,18182698,18165710,548.0,价格过高,2025-10-20 03:19:09
1096,18165710,18148882,542.8,价格过高,2025-10-20 03:19:13
1097,18148882,18131584,558.0,价格过高,2025-10-20 03:19:17
1098,18131584,18114286,558.0,价格过高,2025-10-20 03:19:21
1099,18114286,18101638,408.0,购买成功(200x3),2025-10-20 03:19:26
1100,18020038,18003670,528.0,价格过高,2025-10-20 03:19:30
1101,18003670,17988232,498.0,价格过高,2025-10-20 03:19:34
1102,17988232,17971244,548.0,价格过高,2025-10-20 03:19:39
1103,17971244,17953946,558.0,价格过高,2025-10-20 03:19:43
1104,17953946,17936648,558.0,价格过高,2025-10-20 03:19:47
1105,17936648,17919350,558.0,价格过高,2025-10-20 03:19:51
1106,17919350,17906082,428.0,购买成功(200x3),2025-10-20 03:19:56
1107,17794832,17781564,428.0,购买成功(200x3),2025-10-20 03:20:01
